# Type Ia supernovae from the Pantheon+ / SH0ES compilation, one row per SN.
# Source: Scolnic et al. 2022 (ApJ 938, 113) and Brout et al. 2022 (ApJ 938, 110),
#   file Pantheon+SH0ES.dat from the Pantheon+ Data Release
#   (https://github.com/PantheonPlusSH0ES/DataRelease). Downloaded 2026-08-17.
#
# 1543 unique supernovae (the release lists 1,701 light curves of 1,550
#   distinct events; a handful of names collide across surveys and collapse here
#   to the fit with the smallest peak-magnitude error). 43 sit in hosts with a Cepheid distance.
#
# z_hd is the Hubble-diagram redshift (CMB-frame, with a peculiar-velocity
#   correction). peak_mb, stretch_x1 and salt_color are the SALT2 light-curve
#   parameters: peak B magnitude, stretch, and colour. mu_sh0es is the
#   stretch-and-colour-corrected distance modulus whose zero point is set by
#   the SH0ES Cepheid hosts — the second rung, standing on the first.
# cepheid_mu is the geometric Cepheid modulus of the host when there is one,
#   blank otherwise. is_calibrator is 1 for those hosts.
# mu_sh0es_err is the diagonal of the covariance, for plotting only; cosmology
#   fits must use the full matrix, which is not committed here.
name,z_hd,z_hd_err,peak_mb,peak_mb_err,stretch_x1,stretch_x1_err,salt_color,mu_sh0es,mu_sh0es_err,is_calibrator,cepheid_mu,ra_deg,dec_deg
Gaia16agf,0.02509,0.00086,15.9737,0.0527444,1.3638,0.14605,0.037954,35.2152,0.268527,0,,98.5373,-25.1846
Gaia16aki,0.07393,0.0009,18.0217,0.0483116,0.59125,0.24591,-0.087634,37.5535,0.176502,0,,239.794,14.6416
Gaia16bba,0.0299,0.00086,16.0666,0.0544101,0.007502,0.12781,-0.062035,35.4354,0.185335,0,,15.398,17.1013
Inanna,1.30611,0.00199,26.2696,0.19058,-1.61117,1.43741,0.09498,45.0197,0.445162,0,,53.1847,-27.9184
LSQ12gdj,0.02947,0.00086,15.6921,0.0428162,1.27062,0.23744,-0.007815,35.0939,0.272694,0,,358.681,-25.6761
LSQ13crf,0.05974,0.00508,17.3169,0.0908762,0.16708,1.28541,0.078608,36.3001,0.617516,0,,47.7093,1.4219
Lancaster,1.23597,0.00193,25.7743,0.0420658,-0.135575,0.66286,0.044672,44.905,0.273735,0,,189.236,62.2148
MASTERJ0134,0.04369,0.00087,16.8032,0.0648028,0.40246,0.20036,-0.070549,36.2594,0.177777,0,,23.5627,-17.8121
MASTEROTJ08,0.03118,0.00087,16.3293,0.0638763,-0.018273,0.17632,-0.038482,35.6675,0.174531,0,,128.237,-3.8579
Manipogo,0.85482,0.00163,24.2716,0.0363209,-0.824225,0.30158,-0.085947,43.6168,0.299913,0,,189.145,62.2636
Mcguire,1.35608,0.00203,25.4945,0.0677835,-0.703205,0.71101,-0.07088,44.8094,0.238282,0,,53.0418,-27.8305
Ombo,0.97423,0.00172,24.583,0.03227,1.71255,0.29302,-0.058978,44.1111,0.201519,0,,53.1056,-27.7508
PS1-14xw,0.02411,0.00085,15.6206,0.0604653,1.22828,0.70865,-0.036617,35.1049,0.31033,0,,253.24,2.3935
PS15ahs,0.02534,0.00086,15.7344,0.040576,0.17315,0.097042,-0.091254,35.1974,0.185937,0,,269.874,43.3901
PS15aii,0.04777,0.00087,17.1377,0.0388066,0.34871,0.14261,-0.060972,36.5946,0.145385,0,,191.19,9.7597
PS15asb,0.04989,0.00094,17.4425,0.0533577,-1.52138,0.24469,0.00342,36.4714,0.18553,0,,215.085,-9.3009
PS15atx,0.07252,0.00093,18.1952,0.0833423,-1.43738,0.89472,-0.180099,37.6225,0.304764,0,,195.827,-23.0658
PS15bbn,0.03624,0.00087,16.6331,0.0620079,1.50732,0.25123,-0.047187,36.1845,0.187245,0,,315.99,13.3684
PS15bdr,0.07116,0.00089,18.3636,0.0457289,-2.30724,0.25964,-0.007798,37.3552,0.196012,0,,253.706,36.7252
PS15bif,0.07845,0.00094,18.2219,0.0569696,0.31647,0.29993,-0.025674,37.5715,0.150392,0,,305.074,-23.7435
PS15bjg,0.06786,0.00089,18.0541,0.0696089,-0.875725,0.25676,-0.147356,37.4935,0.190499,0,,343.793,-0.4102
PS15brr,0.05049,0.00088,17.0267,0.0576714,0.69604,0.26825,-0.07921,36.5461,0.190961,0,,358.356,-15.6545
PS15bsq,0.03371,0.00086,16.2831,0.0419123,0.51225,0.13182,-0.069085,35.7797,0.159699,0,,355.467,-8.6379
PS15bwh,0.07158,0.00099,17.6874,0.0416184,0.71915,0.21376,-0.081314,37.2494,0.16107,0,,352.644,-18.8915
PS15bzz,0.07931,0.0009,18.3565,0.0435549,-0.914595,0.23732,-0.017322,37.53,0.147217,0,,9.4247,1.7628
PS15cku,0.02325,0.00086,15.7328,0.0409601,0.75555,0.14045,-0.010924,35.0537,0.229702,0,,21.0939,3.5876
PS15cms,0.06627,0.00089,17.8457,0.0492683,1.37281,0.3396,-0.020643,37.3617,0.203312,0,,149.646,0.743
PS15coh,0.01839,0.00085,14.9498,0.0853124,1.34214,0.098652,-0.036481,34.4393,0.226901,0,,33.9935,12.2372
PS15cwx,0.03086,0.00087,16.2028,0.10406,-1.43085,0.088273,-0.076494,35.4164,0.184841,0,,78.6992,7.0504
PS15cze,0.04035,0.00087,17.5972,0.12296,-1.51168,0.24032,0.030005,36.5486,0.234635,0,,56.8476,0.8772
PS15mt,0.07193,0.0009,17.9245,0.0387218,1.6136,0.30109,-0.075972,37.5618,0.180815,0,,148.684,23.1981
PS16aer,0.05693,0.00088,17.8625,0.0419402,-0.052972,0.22047,0.031526,37.0393,0.176308,0,,163.742,14.2716
PS16axi,0.04089,0.00087,16.9177,0.0507428,-0.724985,0.18818,-0.028406,36.1263,0.168835,0,,162.03,0.1635
PS16ayd,0.05469,0.00088,17.1682,0.0457552,0.92156,0.20705,-0.131506,36.8581,0.149593,0,,216.826,-1.6753
PS16bby,0.05468,0.00088,17.7042,0.0751421,-0.806099,0.23467,0.002451,36.8327,0.178902,0,,215.075,-22.189
PS16bnz,0.06446,0.00091,17.6896,0.0450032,-1.13602,0.22345,-0.138069,37.0786,0.154429,0,,155.154,-2.4668
PS16ccn,0.02457,0.00087,15.6057,0.0558374,0.37785,0.11105,-0.125246,35.1784,0.189112,0,,273.122,31.2799
PS16cqa,0.04521,0.00087,18.2514,0.0784875,-2.74165,0.34485,0.17268,36.6866,0.304921,0,,234.779,9.2946
PS16cvc,0.02915,0.00086,16.0629,0.0673696,1.16607,0.13242,-0.099116,35.6948,0.183345,0,,318.097,14.7793
PS16dnp,0.05023,0.00088,17.2868,0.0643366,0.80899,0.24012,-0.094383,36.8583,0.163226,0,,344.915,2.1498
PS16el,0.0494,0.00087,17.3414,0.0476096,-1.31125,0.15007,-0.040141,36.4691,0.176995,0,,162.802,19.3625
PS16em,0.07083,0.00091,18.7988,0.15293,-0.938437,0.18326,0.19617,37.4814,0.447068,0,,163.892,-3.3663
PS16evk,0.05262,0.00088,17.4023,0.0662794,1.53705,0.34236,-0.030061,36.9144,0.207509,0,,338.344,-1.357
PS16fa,0.0476,0.00087,17.4422,0.0384533,-0.651798,0.11284,-0.002868,36.6009,0.161688,0,,154.819,4.7617
PS16fbb,0.05106,0.00088,17.2831,0.0435965,0.64076,0.25359,-0.114949,36.8804,0.16836,0,,1.7631,-20.6968
PS16n,0.05309,0.00088,17.4272,0.0634849,-0.327907,0.20022,-0.060269,36.7752,0.161766,0,,75.9333,3.4125
PS17akj,0.04777,0.00087,16.9973,0.0505932,1.35352,0.24805,-0.060006,36.5627,0.208806,0,,207.455,-3.08
PS17bii,0.07446,0.0009,18.1038,0.0610157,-0.890865,0.37518,-0.096392,37.4501,0.192118,0,,171.409,7.3336
PS17tn,0.0459,0.00087,17.3349,0.0393862,-0.608838,0.17911,0.043621,36.3811,0.196005,0,,145.807,41.3173
PS17yt,0.07073,0.00089,17.8232,0.039969,0.40963,0.27097,-0.154333,37.4787,0.176182,0,,150.992,49.0412
PSNJ0107203,0.01682,0.00085,14.792,0.0590802,-1.98709,0.19122,-0.099458,33.9673,0.284408,0,,16.8346,32.3997
PSNJ0153424,0.02556,0.00085,16.2304,0.0481898,-0.609377,0.09066,0.069316,35.1828,0.233724,0,,28.4267,29.9363
PSNJ0252467,0.02816,0.00086,15.943,0.1139,-0.242102,0.14107,-0.098566,35.3613,0.190628,0,,43.1946,46.9464
PSNJ0717457,0.00861,0.00084,13.6936,0.0544566,-0.210958,0.19984,0.028562,32.7223,0.383433,0,,109.44,23.3446
PSNJ0859349,0.02938,0.00086,16.5366,0.0398645,-0.88688,0.13659,0.064272,35.472,0.225755,0,,134.895,45.9259
PSNJ1204051,0.04545,0.00087,17.1026,0.0429148,1.28783,0.2333,0.035848,36.4541,0.196266,0,,181.021,14.0681
PSNJ1602512,0.02052,0.00086,15.6917,0.0379133,0.34806,0.10388,0.097168,34.556,0.333904,0,,240.714,47.2248
PSNJ2043531,0.01492,0.00085,15.7365,0.0711861,-2.55527,0.14723,0.093402,34.1902,0.372674,0,,310.972,12.5085
PSNJ2352371,0.02596,0.00085,16.4324,0.0509978,-2.03886,0.13735,-0.013533,35.4014,0.200491,0,,358.155,14.5525
PTF10icb,0.00993,0.00084,14.243,0.0388,0.64439,0.3979,0.01258,33.4753,0.372879,0,,193.705,58.8819
PTSS-16efw,0.03568,0.00086,16.7345,0.12736,-0.139619,0.15966,-0.125294,36.234,0.188455,0,,263.908,8.809
PTSS17-niq,0.06897,0.00089,18.0142,0.048576,-0.597985,0.32918,-0.041041,37.2817,0.174144,0,,215.069,15.3417
Primo,1.54901,0.00213,25.748,0.0874981,-0.51191,0.41103,-0.201856,45.293,0.233771,0,,53.1584,-27.7775
SCP05D0,1.01242,0.00175,24.9734,0.0673008,-0.184779,0.53466,0.017145,44.1177,0.367085,0,,35.4253,-3.3648
SCP05D6,1.31317,0.00199,25.4385,0.0515244,-0.449281,0.58251,-0.072436,44.7867,0.316349,0,,35.4437,-3.3823
SCP06G4,1.35136,0.00202,25.2323,0.050092,1.17151,0.63543,0.003881,44.5492,0.31846,0,,217.328,34.6437
SCP06H5,1.23225,0.00193,25.1674,0.13479,-1.63447,1.4569,-0.050589,44.3207,0.610496,0,,218.626,34.4492
SCP06K0,1.41633,0.00208,25.4843,0.14314,0.5635,1.39138,0.11595,44.4579,0.735776,0,,219.535,34.2384
SCP06U4,1.04817,0.00178,24.8039,0.0806547,-0.530542,1.41172,-0.194965,44.4229,0.488758,0,,356.373,-36.546
SN2016ajf,0.02134,0.00085,16.5392,0.10146,-2.93112,0.17108,0.20266,34.7627,0.339971,0,,49.9771,41.565
SN2016aqb,0.06384,0.00089,17.4334,0.0419114,0.76814,0.26055,-0.102702,37.0197,0.155855,0,,170.493,-13.9837
SN2016ayg,0.04349,0.00088,16.9244,0.0471253,-0.263111,0.16628,-0.128598,36.4165,0.166064,0,,112.572,25.0321
SN2016coj,0.0057,0.00084,12.8717,0.0394491,-1.47692,0.085215,-0.006916,31.8985,0.483668,0,,182.028,65.1772
SN2016esh,0.04583,0.00087,16.8475,0.0494449,-1.2223,0.27035,-0.11222,36.1579,0.182756,0,,241.06,16.6902
SN2016gfr,0.01671,0.00086,14.6347,0.0828091,0.12662,0.11111,-0.02286,33.8985,0.245383,0,,274.898,23.7862
SN2016glp,0.0841,0.00091,18.8788,0.0668359,0.96912,0.35372,0.13583,37.9686,0.221594,0,,354.058,23.696
SN2016glz,0.04077,0.00087,16.6259,0.0593439,1.11871,0.26331,-0.00329,35.9918,0.210464,0,,1.4732,8.4302
SN2016gmb,0.0583,0.00089,17.3271,0.0696605,1.1287,0.28748,-0.099359,36.9545,0.182842,0,,8.6861,-6.1589
SN2016grz,0.08704,0.00103,18.6515,0.0527016,0.81158,0.42443,0.0535,37.8484,0.21681,0,,28.8874,33.8229
SN2016hhv,0.06121,0.0009,17.6183,0.0909773,-0.771196,0.38634,-0.182466,37.1383,0.198009,0,,353.952,20.7088
SN2016hpx,0.03282,0.00098,16.2306,0.0476938,0.83599,0.1692,-0.028927,35.6329,0.204026,0,,90.8194,-26.8986
SN2016ixf,0.06711,0.0009,17.8074,0.0533693,0.79391,0.35403,-0.114194,37.4237,0.194412,0,,159.936,15.0347
SN2017cii,0.03289,0.00086,16.2878,0.0600732,0.33544,0.15317,-0.115009,35.8381,0.178659,0,,248.333,23.7313
SN2017ciy,0.03834,0.00136,17.1524,0.0583619,1.4631,0.2636,0.012273,36.5177,0.245806,0,,256.029,25.0529
SN2017cjv,0.06092,0.0009,17.7058,0.0444551,-1.26761,0.30792,-0.112822,37.032,0.17759,0,,152.69,-3.7775
SN2017ckx,0.02858,0.00086,16.0369,0.0504237,1.97167,0.55096,-0.032273,35.6596,0.251383,0,,117.045,28.2307
SN2017coa,0.04095,0.00312,16.9721,0.0553568,0.71195,0.31661,-0.047302,36.4104,0.307187,0,,132.48,56.099
SN2017cpu,0.05502,0.00088,17.1232,0.0434413,0.75323,0.34236,-0.060611,36.6433,0.175423,0,,211.969,9.642
SN2017hn,0.02557,0.00085,15.6562,0.0432661,0.62439,0.21566,-0.027287,35.0621,0.190177,0,,196.914,6.3376
SN2017jl,0.01525,0.00096,14.5129,0.0557691,0.60274,0.12175,-0.002342,33.7706,0.30219,0,,14.3829,30.1852
SN2017mf,0.02598,0.00086,16.0258,0.0376897,-0.158018,0.14413,-0.027296,35.3111,0.17873,0,,214.129,39.5864
SN2017ms,0.02591,0.00086,15.5491,0.0375811,0.43188,0.23212,-0.120033,35.1181,0.200181,0,,156.676,36.6805
SNF20071021-000,0.02714,0.00087,16.2544,0.0484828,-0.784696,0.080523,0.002318,35.3224,0.216057,0,,3.7493,16.335
SNF20080514-002,0.02219,0.00085,15.5948,0.0356535,-1.5105,0.077264,-0.18285,35.0136,0.216159,0,,202.303,11.2724
SNF20080909-030,0.0311,0.00086,16.0978,0.052245,1.09055,0.1357,-0.037134,35.565,0.183722,0,,330.454,13.0553
Sasquatch,1.39103,0.00538,25.7316,0.14426,0.83819,1.22285,0.11564,44.7944,0.374345,0,,189.225,62.1397
Spock,0.83981,0.00161,23.8921,0.0950377,0.25173,0.38187,-0.030019,43.2012,0.390423,0,,189.277,62.2533
Strolger,1.02789,0.00176,24.7277,0.0643531,1.99519,1.36685,-0.193715,44.5364,0.353385,0,,189.086,62.1807
Thoth,1.3041,0.00199,25.3288,0.0855748,-0.372507,0.50874,-0.08166,44.7206,0.316517,0,,53.1033,-27.7716
Vilas,0.93585,0.00525,24.1849,0.0441676,-0.02741,0.27384,-0.041768,43.5331,0.239939,0,,189.371,62.1911
carter,1.5429,0.04006,26.1376,0.11558,2.34906,0.82442,0.13327,45.0902,0.371014,0,,150.061,2.1924
colfax,2.26137,0.02018,26.8097,0.0710096,0.03023,1.18197,0.11885,46.1828,0.281309,0,,189.157,62.3092
geta,1.69706,0.04006,25.699,0.0882218,0.99124,0.95298,-0.164422,45.2863,0.38048,0,,322.35,0.1402
iPTF13dge,0.01662,0.00085,14.8448,0.062625,-0.120328,0.14616,-0.086667,34.2793,0.261916,0,,75.8962,1.5715
iPTF13ebh,0.01114,0.00085,14.7649,0.04864,-2.15768,0.027086,0.019191,33.6369,0.29522,0,,35.4999,33.2705
iPTF14bdn,0.01603,0.00085,14.5345,0.0364852,1.26874,0.17976,-0.066181,34.1062,0.281582,0,,202.687,32.7618
iPTF16auf,0.01543,0.00085,15.0843,0.0366445,0.046602,0.085019,0.048315,34.0744,0.314862,0,,217.788,27.236
iPTF17dz,0.09293,0.01004,19.0785,0.17485,1.72317,1.05757,0.11392,38.2226,0.493293,0,,126.107,24.9978
rutledge,1.61505,0.00545,25.9969,0.0689133,0.94408,1.08966,0.063905,45.1595,0.333024,0,,215.2,53.0728
stone,1.80119,0.02014,26.1937,0.0803361,-0.544536,0.70361,-0.024483,45.4865,0.281981,0,,189.32,62.2782
washington,1.3291,0.02009,25.3298,0.0793103,0.9656,0.77533,-0.095731,44.8745,0.238344,0,,53.0869,-27.8282
wilson,1.91165,0.00263,26.2802,0.17033,-1.65392,0.77302,0.063709,45.4233,0.358642,0,,34.4431,-5.2566
